Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-16,19.824,10.416,0.600,14.063,19.500,19.800,20.200,9.800,10.500,11.000,13.704,14.017,14.463,0.000,0.600,3.600,1.308,35.294,7.843,1.961,0.000,12.063,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-16T19:38:33+00:00
2026-07-17,17.104,11.390,9.600,14.449,16.100,17.200,18.000,10.100,11.200,12.900,13.917,14.500,14.954,1.800,9.600,18.900,10.380,96.078,76.471,49.020,1.961,12.449,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-16T19:38:33+00:00
2026-07-18,13.969,7.090,1.200,10.006,12.300,13.900,15.500,6.100,7.100,8.400,9.179,9.879,11.029,0.000,1.200,4.200,2.188,56.863,9.804,3.922,0.000,8.006,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-16T19:38:33+00:00
2026-07-19,12.116,5.100,0.800,7.949,10.800,12.200,13.700,4.200,5.100,6.100,7.183,7.950,8.821,0.000,0.800,4.300,1.724,45.098,5.882,1.961,0.000,5.949,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-16T19:38:33+00:00
2026-07-20,9.880,6.129,12.700,8.037,7.900,9.800,11.500,4.500,6.300,7.500,6.858,8.104,9.400,1.500,12.700,31.100,14.286,92.157,72.549,54.902,13.725,6.037,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-16T19:38:33+00:00
2026-07-21,10.422,4.425,0.300,7.145,8.800,10.400,11.900,2.300,4.500,6.800,5.375,7.108,8.704,0.000,0.300,2.500,1.076,25.490,7.843,0.000,0.000,5.145,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-16T19:38:33+00:00
2026-07-22,11.961,3.835,0.800,7.876,9.800,12.300,13.800,1.900,4.000,5.700,6.067,7.942,9.421,0.000,0.800,4.000,1.584,49.020,3.922,1.961,0.000,5.876,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-16T19:38:33+00:00
