Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-26,12.743,6.522,0.000,9.810,11.700,12.700,13.800,6.000,6.500,7.000,9.333,9.858,10.200,0.000,0.000,0.200,0.039,0.000,0.000,0.000,0.000,7.810,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-26T19:42:00+00:00
2026-07-27,14.102,6.196,1.200,9.832,12.100,14.000,15.600,5.500,6.200,6.900,9.162,9.829,10.554,0.000,1.200,6.100,2.245,62.745,13.725,1.961,0.000,7.832,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-26T19:42:00+00:00
2026-07-28,13.927,6.980,0.000,10.114,12.000,13.500,16.800,5.400,7.100,8.400,9.046,10.033,11.429,0.000,0.000,1.200,0.494,17.647,0.000,0.000,0.000,8.114,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-26T19:42:00+00:00
2026-07-29,12.686,4.471,0.000,8.017,10.700,12.500,15.300,3.100,4.500,5.700,7.025,8.188,9.083,0.000,0.000,0.800,0.290,7.843,0.000,0.000,0.000,6.017,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-26T19:42:00+00:00
2026-07-30,11.000,3.473,0.000,6.916,9.600,10.800,12.800,1.800,3.600,4.900,5.704,6.817,7.904,0.000,0.000,0.300,0.073,0.000,0.000,0.000,0.000,4.916,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-26T19:42:00+00:00
2026-07-31,13.014,5.551,5.000,9.123,11.300,13.100,14.800,4.300,5.100,7.800,7.767,8.763,11.287,0.600,5.000,13.900,5.759,82.353,52.941,13.725,0.000,7.123,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-26T19:42:00+00:00
2026-08-01,16.776,7.404,1.300,11.709,14.600,16.800,18.800,5.900,7.500,8.900,10.487,11.900,12.708,0.000,1.300,8.100,3.357,60.784,25.490,7.843,0.000,9.709,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-26T19:42:00+00:00
