Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-12,10.153,1.749,0.000,6.062,9.600,10.100,10.700,1.200,1.700,2.400,5.592,6.004,6.671,0.000,0.000,0.100,0.020,0.000,0.000,0.000,0.000,4.062,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T19:36:56+00:00
2026-07-13,10.439,0.314,0.000,4.762,10.000,10.500,10.900,-0.300,0.300,0.900,4.367,4.750,5.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.762,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T19:36:56+00:00
2026-07-14,12.461,4.620,0.000,7.647,11.800,12.500,13.500,4.000,4.600,5.200,7.112,7.708,8.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.647,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T19:36:56+00:00
2026-07-15,13.794,6.529,0.200,9.962,12.900,13.900,14.800,5.500,6.400,7.800,9.317,10.071,10.796,0.000,0.200,0.800,0.306,7.843,0.000,0.000,0.000,7.962,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T19:36:56+00:00
2026-07-16,17.280,10.810,0.900,13.304,15.800,17.300,18.600,9.900,10.900,11.500,12.700,13.292,13.862,0.000,0.900,4.600,1.571,47.059,5.882,1.961,0.000,11.304,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T19:36:56+00:00
2026-07-17,15.941,10.414,3.100,12.831,13.900,15.900,18.000,8.300,10.500,11.800,10.971,12.804,14.583,0.000,3.100,13.100,5.053,62.745,37.255,23.529,0.000,10.831,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T19:36:56+00:00
2026-07-18,12.414,7.002,0.800,9.700,10.200,12.400,14.500,4.700,7.100,8.900,8.021,9.596,11.621,0.000,0.800,9.400,2.939,47.059,21.569,9.804,0.000,7.700,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T19:36:56+00:00
