Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-11,10.600,0.300,0.000,4.879,10.657,0.339,4.945,0.000,10.200,10.600,11.100,-0.200,0.300,1.000,4.592,4.879,5.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.879,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-11T19:38:09+00:00
2026-08-12,10.300,1.300,0.000,5.021,10.110,1.612,5.126,0.000,9.300,10.300,10.900,0.800,1.300,2.600,4.721,5.021,5.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.021,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-11T19:38:09+00:00
2026-08-13,9.500,3.100,0.000,6.325,9.571,3.080,6.287,0.018,8.800,9.500,10.400,2.000,3.100,4.000,5.629,6.325,6.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.325,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-11T19:38:09+00:00
2026-08-14,13.500,3.900,0.000,8.350,13.551,3.759,8.272,0.067,12.900,13.500,14.200,2.500,3.900,4.900,7.513,8.350,8.908,0.000,0.000,0.300,0.000,0.000,0.000,0.000,6.350,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-11T19:38:09+00:00
2026-08-15,13.300,6.600,2.100,9.783,13.382,6.731,9.817,2.602,12.000,13.300,15.000,5.600,6.600,8.600,9.175,9.783,10.604,0.800,2.100,4.500,80.392,7.843,1.961,0.000,7.783,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-11T19:38:09+00:00
2026-08-16,14.300,9.200,1.600,11.112,14.241,8.988,11.126,2.341,12.500,14.300,15.800,8.000,9.200,10.000,10.408,11.112,11.808,0.400,1.600,5.100,70.588,11.765,1.961,0.000,9.112,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-11T19:38:09+00:00
2026-08-17,13.300,5.200,0.000,9.354,13.535,5.576,9.326,0.753,10.000,13.300,17.100,3.300,5.200,8.300,8.321,9.354,10.429,0.000,0.000,0.600,7.843,1.961,1.961,0.000,7.354,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-11T19:38:09+00:00
