Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-13,10.100,0.010,0.000,4.508,9.700,10.100,10.500,-0.600,0.000,0.600,4.212,4.475,4.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.508,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-13T12:43:51+00:00
2026-07-14,12.320,4.710,0.000,7.717,11.700,12.400,13.000,4.300,4.600,5.300,7.400,7.692,8.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.717,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-13T12:43:51+00:00
2026-07-15,13.361,6.149,0.200,9.765,12.500,13.400,14.300,5.100,6.000,7.300,9.150,9.600,10.500,0.000,0.200,1.400,0.451,15.686,0.000,0.000,0.000,7.765,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-13T12:43:51+00:00
2026-07-16,17.045,10.700,0.900,13.012,15.500,17.200,18.100,10.000,10.700,11.200,12.463,13.096,13.479,0.000,0.900,1.700,1.067,45.098,1.961,1.961,0.000,11.012,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-13T12:43:51+00:00
2026-07-17,16.725,11.214,6.200,13.438,15.000,16.700,18.300,10.000,11.200,12.200,12.487,13.500,14.279,0.300,6.200,17.400,8.304,70.588,52.941,43.137,1.961,11.438,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-13T12:43:51+00:00
2026-07-18,13.773,8.208,1.200,10.965,11.500,13.300,16.800,6.500,8.400,10.000,9.283,10.804,12.692,0.000,1.200,5.100,2.467,52.941,11.765,7.843,0.000,8.965,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-13T12:43:51+00:00
2026-07-19,11.925,6.088,0.600,8.615,9.100,12.100,14.500,4.300,6.200,7.800,6.608,8.554,10.696,0.000,0.600,6.400,2.435,41.176,11.765,5.882,0.000,6.615,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-13T12:43:51+00:00
