Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-15,15.304,5.680,0.000,10.086,14.700,15.300,15.900,5.100,5.600,6.300,9.704,10.071,10.537,0.000,0.000,0.200,0.051,0.000,0.000,0.000,0.000,8.086,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-15T11:55:39+00:00
2026-07-16,18.612,10.345,0.300,13.741,18.000,18.600,19.200,9.600,10.300,11.300,13.325,13.717,14.213,0.000,0.300,1.300,0.610,15.686,0.000,0.000,0.000,11.741,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-15T11:55:39+00:00
2026-07-17,17.286,11.514,3.000,14.528,16.000,17.100,18.700,9.900,11.600,13.000,13.842,14.446,15.242,0.500,3.000,12.100,5.306,82.353,39.216,17.647,0.000,12.528,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-15T11:55:39+00:00
2026-07-18,13.543,7.457,2.100,10.275,11.600,13.600,15.900,6.100,7.300,8.700,9.029,10.412,11.367,0.000,2.100,7.700,3.320,64.706,27.451,5.882,0.000,8.275,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-15T11:55:39+00:00
2026-07-19,12.314,5.447,0.300,8.303,10.400,12.300,14.100,4.100,5.000,7.300,7.267,8.225,9.713,0.000,0.300,11.300,2.349,27.451,13.725,11.765,0.000,6.303,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-15T11:55:39+00:00
2026-07-20,11.537,6.614,4.700,8.919,9.500,11.500,13.500,4.500,6.700,8.900,7.225,8.825,10.596,0.300,4.700,18.100,7.027,74.510,41.176,25.490,0.000,6.919,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-15T11:55:39+00:00
2026-07-21,11.673,5.255,0.400,8.071,9.400,11.700,14.100,2.800,5.700,7.000,6.513,8.287,9.463,0.000,0.400,2.800,0.953,35.294,1.961,0.000,0.000,6.071,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-15T11:55:39+00:00
