Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-12,9.982,2.043,0.000,6.183,9.400,10.000,10.600,1.300,2.100,2.800,5.688,6.225,6.625,0.000,0.000,0.100,0.020,0.000,0.000,0.000,0.000,4.183,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T11:35:35+00:00
2026-07-13,10.457,0.398,0.000,4.848,9.900,10.500,10.900,-0.500,0.300,1.100,4.212,4.867,5.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.848,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T11:35:35+00:00
2026-07-14,12.643,4.633,0.000,7.724,12.100,12.600,13.100,3.800,4.700,5.400,7.325,7.712,8.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.724,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T11:35:35+00:00
2026-07-15,13.790,6.337,0.000,9.922,12.500,13.900,14.500,5.300,6.300,7.600,9.037,9.879,10.821,0.000,0.000,0.700,0.222,7.843,0.000,0.000,0.000,7.922,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T11:35:35+00:00
2026-07-16,17.216,10.894,1.200,13.452,15.400,17.300,18.800,10.000,11.000,11.700,12.650,13.517,14.183,0.000,1.200,5.000,2.339,56.863,11.765,3.922,0.000,11.452,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T11:35:35+00:00
2026-07-17,15.992,9.618,6.000,12.904,13.600,16.500,18.000,7.300,9.700,12.000,10.787,13.192,14.750,0.000,6.000,17.500,7.545,74.510,52.941,27.451,1.961,10.904,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T11:35:35+00:00
2026-07-18,12.227,7.010,1.000,9.490,9.900,12.300,14.500,4.800,7.200,8.900,7.708,9.475,11.388,0.000,1.000,9.400,3.133,50.980,23.529,7.843,0.000,7.490,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-58.250,126.000,2026-07-12T11:35:35+00:00
