Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-11,17.400,6.000,0.600,9.833,17.282,5.975,9.839,0.920,16.200,17.400,18.000,5.300,6.000,6.600,9.500,9.833,10.183,0.000,0.600,2.200,31.373,1.961,0.000,0.000,7.833,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-11T21:07:02+00:00
2026-09-12,7.100,3.200,1.200,5.421,7.057,3.220,5.404,1.992,6.400,7.100,7.800,2.500,3.200,4.300,4.913,5.421,5.850,0.300,1.200,4.100,70.588,9.804,0.000,0.000,3.421,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-11T21:07:02+00:00
2026-09-13,9.000,1.700,0.000,4.983,8.984,1.665,4.925,0.006,8.200,9.000,9.800,0.700,1.700,2.800,4.404,4.983,5.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.983,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-11T21:07:02+00:00
2026-09-14,12.600,0.000,0.000,6.263,12.773,-0.020,6.436,0.004,12.000,12.600,13.800,-0.600,0.000,0.500,5.867,6.263,7.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.263,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-11T21:07:02+00:00
2026-09-15,9.400,3.300,0.300,6.679,9.653,3.116,6.831,0.302,8.100,9.400,11.200,1.600,3.300,4.500,6.087,6.679,7.608,0.000,0.300,0.900,5.882,0.000,0.000,0.000,4.679,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-11T21:07:02+00:00
2026-09-16,10.600,1.100,0.000,5.879,10.869,1.202,6.032,0.000,9.000,10.600,13.200,-0.800,1.100,3.600,5.117,5.879,7.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.879,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-11T21:07:02+00:00
2026-09-17,19.400,4.000,0.000,11.217,19.355,4.031,11.204,0.302,17.700,19.400,21.100,2.100,4.000,5.900,10.088,11.217,12.400,0.000,0.000,0.600,9.804,0.000,0.000,0.000,9.217,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-11T21:07:02+00:00
