Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-28,18.900,3.700,0.000,10.696,18.857,3.808,10.688,0.000,18.400,18.900,19.200,3.300,3.700,4.500,10.321,10.696,11.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.696,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-28T21:13:01+00:00
2026-08-29,19.700,5.100,0.200,11.487,19.578,5.135,11.463,0.661,18.700,19.700,20.200,4.500,5.100,5.800,10.979,11.487,11.954,0.000,0.200,1.800,25.490,1.961,0.000,0.000,9.487,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-28T21:13:01+00:00
2026-08-30,19.800,8.000,0.100,12.858,19.684,8.004,12.822,1.027,19.000,19.800,20.200,7.200,8.000,9.000,12.254,12.858,13.338,0.000,0.100,2.700,23.529,3.922,1.961,0.000,10.858,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-28T21:13:01+00:00
2026-08-31,18.800,6.700,0.000,11.996,18.788,6.706,11.865,0.098,17.700,18.800,20.100,5.100,6.700,7.900,10.946,11.996,12.713,0.000,0.000,0.300,0.000,0.000,0.000,0.000,9.996,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-28T21:13:01+00:00
2026-09-01,17.500,5.900,0.300,11.112,17.335,5.849,10.963,1.233,15.500,17.500,19.000,4.300,5.900,7.500,9.829,11.112,12.000,0.000,0.300,5.200,31.373,11.765,0.000,0.000,9.112,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-28T21:13:01+00:00
2026-09-02,15.200,6.800,3.000,10.350,15.133,6.514,10.159,5.449,11.700,15.200,18.500,3.400,6.800,9.400,7.663,10.350,12.946,0.000,3.000,13.300,70.588,37.255,17.647,0.000,8.350,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-28T21:13:01+00:00
2026-09-03,12.500,5.000,1.200,9.075,13.037,4.959,8.988,1.720,10.400,12.500,16.200,2.600,5.000,6.900,7.446,9.075,10.496,0.000,1.200,4.200,52.941,7.843,3.922,0.000,7.075,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-28T21:13:01+00:00
