Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-30,14.200,5.800,0.000,9.083,14.096,5.825,9.117,0.110,13.100,14.200,14.700,5.300,5.800,6.500,8.783,9.083,9.471,0.000,0.000,0.300,0.000,0.000,0.000,0.000,7.083,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-30T20:19:52+00:00
2026-07-31,16.000,8.200,13.700,12.342,16.151,8.280,12.402,14.433,15.000,16.000,17.500,7.800,8.200,9.000,11.737,12.342,12.983,7.200,13.700,22.300,100.000,96.078,72.549,1.961,10.342,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-30T20:19:52+00:00
2026-08-01,14.800,6.000,0.600,11.846,14.737,6.102,11.927,1.514,13.800,14.800,15.900,4.700,6.000,7.300,11.379,11.846,12.542,0.000,0.600,3.800,43.137,7.843,1.961,0.000,9.846,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-30T20:19:52+00:00
2026-08-02,11.900,3.600,0.400,7.729,12.027,3.857,7.640,1.069,10.700,11.900,13.600,2.200,3.600,6.300,6.825,7.729,8.608,0.000,0.400,4.100,31.373,3.922,0.000,0.000,5.729,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-30T20:19:52+00:00
2026-08-03,15.500,6.300,0.600,9.637,15.127,6.084,9.521,1.349,12.200,15.500,17.000,4.800,6.300,7.000,8.383,9.637,10.371,0.000,0.600,4.200,45.098,5.882,1.961,0.000,7.637,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-30T20:19:52+00:00
2026-08-04,14.500,4.200,0.000,8.408,14.347,4.537,8.593,0.361,13.300,14.500,15.700,3.000,4.200,6.400,7.496,8.408,9.713,0.000,0.000,0.700,7.843,1.961,0.000,0.000,6.408,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-30T20:19:52+00:00
2026-08-05,12.800,6.000,3.300,8.946,12.700,5.737,8.981,4.541,10.200,12.800,14.900,3.700,6.000,7.300,7.758,8.946,10.233,0.000,3.300,9.500,76.471,39.216,9.804,0.000,6.946,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-30T20:19:52+00:00
