Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-24,9.500,1.300,0.000,5.404,9.471,1.165,5.287,0.006,9.000,9.500,10.100,-0.100,1.300,2.300,4.650,5.404,5.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.404,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-24T19:08:56+00:00
2026-08-25,12.000,3.100,0.000,7.192,11.955,3.180,7.176,0.055,10.800,12.000,13.000,2.600,3.100,4.100,6.683,7.192,7.621,0.000,0.000,0.300,0.000,0.000,0.000,0.000,5.192,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-24T19:08:56+00:00
2026-08-26,14.800,6.700,7.100,10.300,14.692,6.745,10.299,7.518,12.900,14.800,16.700,5.900,6.700,7.500,9.454,10.300,11.142,3.600,7.100,11.700,100.000,78.431,23.529,0.000,8.300,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-24T19:08:56+00:00
2026-08-27,19.100,7.400,1.600,12.250,19.129,7.286,12.190,2.175,18.400,19.100,19.900,5.900,7.400,8.300,11.683,12.250,12.696,0.300,1.600,4.800,68.627,9.804,1.961,0.000,10.250,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-24T19:08:56+00:00
2026-08-28,19.400,4.500,0.000,11.092,19.106,4.500,10.990,0.082,17.600,19.400,20.400,3.200,4.500,5.900,9.642,11.092,12.021,0.000,0.000,0.000,3.922,0.000,0.000,0.000,9.092,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-24T19:08:56+00:00
2026-08-29,18.300,6.300,0.000,11.312,18.241,6.047,11.317,0.335,16.700,18.300,19.700,4.400,6.300,7.300,10.196,11.312,12.463,0.000,0.000,0.300,9.804,1.961,0.000,0.000,9.312,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-24T19:08:57+00:00
2026-08-30,17.300,6.200,0.500,10.429,16.622,6.269,10.570,1.088,14.000,17.300,18.500,5.200,6.200,7.900,9.588,10.429,11.871,0.000,0.500,3.600,27.451,3.922,1.961,0.000,8.429,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-24T19:08:57+00:00
