Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-31,15.500,8.200,22.300,12.463,15.480,8.263,12.429,22.945,14.300,15.500,16.600,7.800,8.200,8.700,11.933,12.463,12.846,14.000,22.300,33.800,100.000,100.000,96.078,25.490,10.463,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-31T20:01:06+00:00
2026-08-01,15.000,5.600,0.900,11.892,14.935,5.714,11.896,1.649,14.400,15.000,15.400,5.000,5.600,6.300,11.463,11.892,12.258,0.000,0.900,3.600,49.020,5.882,3.922,0.000,9.892,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-31T20:01:06+00:00
2026-08-02,11.600,4.500,0.300,7.908,11.682,4.510,7.982,0.857,10.400,11.600,13.500,3.500,4.500,5.500,7.358,7.908,8.662,0.000,0.300,2.400,29.412,1.961,0.000,0.000,5.908,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-31T20:01:06+00:00
2026-08-03,14.700,7.000,0.300,9.946,14.520,7.010,10.051,1.578,12.200,14.700,16.300,5.800,7.000,8.200,9.108,9.946,11.058,0.000,0.300,4.200,35.294,9.804,1.961,0.000,7.946,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-31T20:01:06+00:00
2026-08-04,15.100,5.400,0.000,9.517,15.053,5.557,9.430,0.416,13.500,15.100,16.800,3.800,5.400,7.400,8.192,9.517,10.346,0.000,0.000,0.300,7.843,1.961,1.961,0.000,7.517,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-31T20:01:06+00:00
2026-08-05,13.400,6.700,4.300,9.721,13.125,6.535,9.558,6.410,10.600,13.400,15.500,5.300,6.700,7.700,8.296,9.721,10.967,0.200,4.300,14.500,82.353,47.059,21.569,0.000,7.721,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-31T20:01:06+00:00
2026-08-06,13.400,5.400,1.500,8.850,13.288,5.351,9.110,5.037,10.500,13.400,15.200,4.200,5.400,6.600,7.925,8.850,10.104,0.000,1.500,14.300,52.941,31.373,21.569,1.961,6.850,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-07-31T20:01:06+00:00
