Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-07,12.500,4.100,0.000,7.379,12.559,4.139,7.409,0.033,12.300,12.500,12.800,3.400,4.100,4.700,7.000,7.379,7.917,0.000,0.000,0.200,0.000,0.000,0.000,0.000,5.379,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-07T11:14:15+00:00
2026-08-08,10.400,4.400,0.000,6.900,10.382,4.373,6.890,0.173,10.100,10.400,10.700,3.600,4.400,5.000,6.408,6.900,7.354,0.000,0.000,0.300,3.922,0.000,0.000,0.000,4.900,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-07T11:14:15+00:00
2026-08-09,9.200,3.200,0.600,5.587,9.249,3.202,5.570,0.747,8.400,9.200,10.000,2.400,3.200,3.900,4.938,5.587,6.075,0.300,0.600,1.200,23.529,0.000,0.000,0.000,3.587,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-07T11:14:15+00:00
2026-08-10,9.300,2.400,0.000,5.504,9.378,2.394,5.476,0.024,8.600,9.300,10.100,1.800,2.400,3.200,4.900,5.504,6.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.504,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-07T11:14:15+00:00
2026-08-11,10.200,0.300,0.000,4.837,10.104,0.622,4.921,0.000,9.200,10.200,10.900,-0.600,0.300,2.300,4.237,4.837,5.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.837,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-07T11:14:15+00:00
2026-08-12,9.300,1.200,0.000,5.038,9.382,1.253,4.997,0.051,8.300,9.300,10.900,0.100,1.200,2.600,4.350,5.038,5.675,0.000,0.000,0.200,1.961,0.000,0.000,0.000,3.038,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-07T11:14:15+00:00
2026-08-13,9.800,3.700,0.000,6.121,9.629,3.445,5.900,0.522,7.300,9.800,11.600,1.700,3.700,4.500,4.733,6.121,6.896,0.000,0.000,1.800,13.725,1.961,0.000,0.000,4.121,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-07T11:14:15+00:00
