Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-15,12.900,9.100,5.200,10.950,13.004,9.018,10.915,5.453,12.100,12.900,13.900,8.500,9.100,9.500,10.521,10.950,11.254,3.800,5.200,7.200,100.000,58.824,1.961,0.000,8.950,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-15T18:59:08+00:00
2026-08-16,16.600,8.700,2.100,12.246,16.249,8.714,12.202,2.420,15.000,16.600,17.300,8.000,8.700,9.500,11.650,12.246,12.650,0.700,2.100,4.800,84.314,7.843,0.000,0.000,10.246,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-15T18:59:08+00:00
2026-08-17,11.900,7.000,0.000,9.050,11.933,6.814,9.017,0.006,10.900,11.900,13.200,6.000,7.000,7.500,8.504,9.050,9.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.050,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-15T18:59:08+00:00
2026-08-18,12.400,3.800,0.000,7.850,12.218,3.898,7.725,0.076,10.700,12.400,13.500,3.100,3.800,4.700,7.079,7.850,8.300,0.000,0.000,0.000,1.961,0.000,0.000,0.000,5.850,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-15T18:59:08+00:00
2026-08-19,16.800,2.600,0.000,8.662,16.535,2.675,8.579,0.000,14.400,16.800,18.100,0.900,2.600,4.700,7.137,8.662,9.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.662,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-15T18:59:08+00:00
2026-08-20,18.500,4.700,0.000,10.296,18.041,4.676,10.081,0.053,15.000,18.500,20.300,3.100,4.700,5.900,8.513,10.296,11.225,0.000,0.000,0.200,0.000,0.000,0.000,0.000,8.296,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-15T18:59:08+00:00
2026-08-21,8.900,3.500,0.800,6.425,9.131,3.686,6.545,1.104,7.700,8.900,10.700,2.300,3.500,5.100,5.571,6.425,7.783,0.000,0.800,2.400,49.020,0.000,0.000,0.000,4.425,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-08-15T18:59:08+00:00
